Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,make,model,Transmission,Seats_coupe,Seats_family,Seats_large,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,location_Ahmedabad,location_Bangalore,location_Chennai,location_Coimbatore,location_Delhi,location_Hyderabad,location_Jaipur,location_Kochi,location_Kolkata,location_Mumbai,location_Pune,Owner_First,Owner_Fourth & Above,Owner_Second,Owner_Third
2015,60519,22.32,1582,126.32,5.0,6.24,Hyundai,Verna 1.6 SX,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2009,34000,19.3,1248,73.9,5.0,2.19,Maruti,Swift Dzire VDi,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2013,68434,28.4,1248,73.75,5.0,5.5,Maruti,Dzire VDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2014,17000,24.07,998,67.1,5.0,2.1,Maruti,Alto K10 VXI,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2011,43686,10.5,5000,503.0,4.0,50.66,Jaguar,XJ 5.0 L V8 Supercharged,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2012,22000,14.84,2143,170.0,5.0,14.0,Mercedes-Benz,New C-Class 220 CDI AT,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2013,79225,22.0,1582,126.2,5.0,5.5,Hyundai,Verna CRDi 1.6 SX Option,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007,63000,14.2,1598,102.0,5.0,1.2,Chevrolet,Aveo 1.6 LT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2014,61922,20.4,1197,81.8,5.0,5.3,Maruti,Swift VXI BSIV,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2015,85000,23.9,1582,126.2,5.0,6.3,Hyundai,Verna 1.6 CRDi S,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2017,26192,17.9,2143,168.0,5.0,40.47,Mercedes-Benz,GLC 220d Celebration Edition,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2013,65000,13.0,2982,168.5,7.0,16.1,Toyota,Fortuner 4x2 Manual,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2014,44999,12.8,1968,167.6,5.0,25.0,Audi,Q5 2008-2012 2.0 TDI,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2008,81308,13.2,1995,170.0,5.0,7.95,BMW,3 Series 320d Dynamic,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2016,35000,24.7,796,47.3,5.0,2.65,Maruti,Alto 800 2016-2019 LXI,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2012,65349,20.92,998,67.1,5.0,2.81,Maruti,Alto K10 2010-2014 VXI,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2012,80000,15.64,1798,167.62,5.0,17.5,Audi,A4 1.8 TFSI Technology Edition,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2012,61000,16.1,1197,85.0,5.0,3.3,Maruti,Swift VXi BSIV,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2019,31817,22.5,998,67.04,5.0,5.34,Maruti,Wagon R VXI,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2016,41000,21.14,1498,103.52,5.0,8.5,Skoda,Rapid 1.5 TDI Ambition,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2010,82606,16.0,1198,90.0,5.0,2.69,Honda,Jazz S,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2015,52000,16.0,2179,140.0,7.0,11.5,Mahindra,XUV500 W10 2WD,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2011,50318,18.5,1197,85.8,5.0,4.06,Maruti,Ritz VXi,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2016,50000,17.9,2143,201.15,5.0,49.0,Mercedes-Benz,GLE 250d,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2012,72000,20.5,1598,103.5,5.0,4.6,Skoda,Rapid 1.6 TDI Ambition,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2015,63776,24.0,1120,70.0,5.0,3.96,Hyundai,Grand i10 CRDi Magna,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2015,28133,18.6,1197,81.86,5.0,5.6,Hyundai,Elite i20 Petrol Asta,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2017,45000,22.95,1248,74.0,5.0,3.75,Tata,Zest Quadrajet 1.3 75PS XE,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2015,55697,22.54,1396,88.73,5.0,5.5,Hyundai,i20 Magna 1.4 CRDi,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2012,62000,20.5,1598,103.5,5.0,3.0,Skoda,Rapid 1.6 TDI Elegance,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2011,48000,16.0,1368,90.0,5.0,3.0,Fiat,Linea Emotion,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2010,90246,16.1,1298,88.2,5.0,2.95,Maruti,Swift VXI BSIII W/ ABS,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2015,80500,25.0,1396,69.0,5.0,2.45,Tata,Indica V2 2001-2011 eLS,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2012,119000,14.84,2143,170.0,5.0,13.99,Mercedes-Benz,New C-Class C 220 CDI Elegance AT,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2016,28541,11.57,2987,254.79,5.0,60.75,Mercedes-Benz,GLE 350d,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2012,41000,16.8,1497,116.3,5.0,4.5,Honda,City V MT AVN,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2010,58000,18.5,1197,80.0,5.0,2.5,Hyundai,i20 Magna,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2015,99000,13.0,2982,168.5,7.0,20.5,Toyota,Fortuner 4x2 Manual,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2014,31200,18.9,1197,82.0,5.0,3.9,Hyundai,Grand i10 Magna,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2009,85000,15.0,1896,105.0,5.0,3.5,Volkswagen,Jetta 2007-2011 2.0 TDI Comfortline,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2016,60924,15.63,1499,110.4,5.0,8.3,Ford,EcoSport 1.5 Ti VCT AT Titanium,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2012,45000,21.1,814,55.2,5.0,2.5,Hyundai,EON Magna Plus,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2011,44000,19.15,1198,75.94,5.0,2.65,Nissan,Micra XV CVT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2016,30534,19.0,1199,88.7,5.0,7.42,Honda,Jazz 1.2 V CVT i VTEC,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2016,46399,16.47,1198,74.0,5.0,4.63,Volkswagen,Polo 1.2 MPI Trendline,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2008,42000,19.7,796,46.3,5.0,1.09,Maruti,Alto LXi,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2011,67000,22.32,1582,126.32,5.0,3.8,Hyundai,Verna 1.6 SX,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2013,58000,10.0,2148,170.0,5.0,15.75,Mercedes-Benz,E-Class 2009-2013 E 220 CDI Avantgarde,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2015,27000,17.57,1193,88.7,5.0,5.27,Tata,Zest Revotron 1.2 XT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2012,39566,18.4,1198,86.8,5.0,2.75,Honda,Brio S Option MT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2016,14980,27.3,1498,98.6,5.0,7.4,Honda,Jazz VX Diesel,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2017,18491,24.07,998,67.1,5.0,3.9,Maruti,Alto K10 VXI AGS,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2000,90000,17.3,993,60.0,5.0,0.7,Maruti,Zen VXi - BS III,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2015,118211,22.54,1396,88.73,5.0,5.9,Hyundai,i20 Sportz 1.4 CRDi,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2016,63316,22.7,1598,118.0,5.0,9.58,Maruti,SX4 S Cross DDiS 320 Zeta,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2014,42000,14.21,2143,203.0,5.0,24.95,Mercedes-Benz,E-Class 2009-2013 E250 CDI Elegance,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2015,25648,13.7,1399,98.82,7.0,4.29,Chevrolet,Enjoy Petrol LS 7 Seater,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2011,67612,14.21,2143,203.0,5.0,11.5,Mercedes-Benz,E-Class 2009-2013 E250 CDI Blue Efficiency,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2016,33000,16.0,2179,140.0,7.0,9.65,Mahindra,XUV500 W4,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2015,20000,20.36,1197,78.9,5.0,3.75,Hyundai,i10 Sportz,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2007,143000,14.2,1341,82.9,5.0,1.1,Hyundai,Getz 1.3 GLS,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2014,118218,12.07,2967,241.4,7.0,31.41,Audi,Q7 3.0 TDI quattro,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2012,99000,12.05,2179,120.0,8.0,6.0,Mahindra,Scorpio SLE BSIV,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2016,22700,18.7,1199,88.7,5.0,5.55,Honda,Jazz 1.2 SV i VTEC,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2017,28000,14.0,2179,138.1,7.0,10.91,Tata,Safari Storme 2012-2015 EX,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
